publisher_id,publisher_name,phone_number
15495,개혁된실천사,010-1111-5496
15496,경주신라약선사업단,010-1111-5497
15497,플레디스 엔터테인먼트,010-1111-5498
15498,동네책방00협동조합,010-1111-5499
15499,청출,010-1111-5500
15500,창신대학교 생애맞춤형 항노화 힐링서비스 감성인재양성 사업단,010-1111-5501
15501,[유스피아],010-1111-5502
15502,귤림문학회,010-1111-5503
15503,경기도농업기술원 선인장다육식물연구소,010-1111-5504
15504,퍼시픽북스(Pacific Books),010-1111-5505
15505,성문교육,010-1111-5506
15506,경기도여성가족재단,010-1111-5507
15507,임시수도기념관,010-1111-5508
15508,Borim SNP(보림에스앤피),010-1111-5509
15509,마이쌤,010-1111-5510
15510,지나북스,010-1111-5511
15511,뭉클스토리,010-1111-5512
15512,양산시립박물관,010-1111-5513
15513,?海出版社,010-1111-5514
15514,여주세종문화재단,010-1111-5515
15515,국립현대미술관문화재단,010-1111-5516
15516,넓은마루,010-1111-5517
15517,디지털애그로,010-1111-5518
15518,대한민국 문화재청 국립경주문화재연구소,010-1111-5519
15519,제주특별자치도민속자연사박물관,010-1111-5520
15520,한국건축역사학회,010-1111-5521
15521,채움교육,010-1111-5522
15522,타임라인,010-1111-5523
15523,더스페이스,010-1111-5524
15524,HADA(하다),010-1111-5525
15525,꿈을잡다,010-1111-5526
15526,白泉社,010-1111-5527
15527,みらいパブリッシング,010-1111-5528
15528,こぐま社,010-1111-5529
15529,サニ?サイド,010-1111-5530
15530,好?社,010-1111-5531
15531,?出版社,010-1111-5532
15532,이나무,010-1111-5533
15533,꿈꾸는인생,010-1111-5534
15534,Fedora Press,010-1111-5535
15535,서영(서영출판사),010-1111-5536
15536,웃는나무,010-1111-5537
15537,양현문고,010-1111-5538
15538,향,010-1111-5539
15539,우석대학교 산학협력단,010-1111-5540
15540,기상청 수치모델링센터 수치자료응용과,010-1111-5541
15541,경기도 화성시,010-1111-5542
15542,청양군 농촌공동체과,010-1111-5543
15543,Wisdom Center(위즈덤센터),010-1111-5544
15544,글이,010-1111-5545
15545,Sasquatch Books,010-1111-5546
15546,서울신용보증재단 소상공인 정책연구센터,010-1111-5547
15547,YESbooks,010-1111-5548
15548,메가스터디교육,010-1111-5549
15549,지식과 미래,010-1111-5550
15550,Hermonhouse(헤르몬하우스),010-1111-5551
15551,北京?言文化大?出版社,010-1111-5552
15552,미우,010-1111-5553
15553,익산문화관광재단 문화정책팀,010-1111-5554
15554,Wanderlust(원더러스트),010-1111-5555
15555,부경대학교 기술경영전문대학원,010-1111-5556
15556,파주시중앙도서관,010-1111-5557
15557,부산광역시의회,010-1111-5558
15558,책이 있는 마을,010-1111-5559
15559,스토리zip,010-1111-5560
15560,샘터(샘터사),010-1111-5561
15561,포항시립미술관,010-1111-5562
15562,청해사(청해문화사),010-1111-5563
15563,Moocland,010-1111-5564
15564,마음서재,010-1111-5565
15565,매봉,010-1111-5566
15566,한강(한강출판사),010-1111-5567
15567,BJpublic(비제이퍼블릭),010-1111-5568
15568,육신사보존회,010-1111-5569
15569,A.3355,010-1111-5570
15570,아산정책연구원,010-1111-5571
15571,그로스만,010-1111-5572
15572,아주건강한속삭임,010-1111-5573
15573,메이킹북스,010-1111-5574
15574,고양이뿔,010-1111-5575
15575,보틀프레스,010-1111-5576
15576,건강과 생명,010-1111-5577
15577,[두인],010-1111-5578
15578,옌아트출판,010-1111-5579
15579,인간과 자연사,010-1111-5580
15580,한국학술정보(한국학술정보사),010-1111-5581
15581,꼬마샘터,010-1111-5582
15582,Book & Solution(북앤솔루션),010-1111-5583
15583,아람(아람북스),010-1111-5584
15584,전주대학교 한국어교육센터,010-1111-5585
15585,이안에,010-1111-5586
15586,경희대학교 의과대학 의학교육학 및 의인문학교실,010-1111-5587
15587,世界文化ワンダ?クリエイト,010-1111-5588
15588,早川書房,010-1111-5589
15589,한국미용장협회,010-1111-5590
15590,구슬꿰는실,010-1111-5591
15591,책놀이·쥬,010-1111-5592
15592,바둑이 하우스,010-1111-5593
15593,대구프린팅,010-1111-5594
15594,손봄북스,010-1111-5595
15595,스몰빅미디어,010-1111-5596
15596,와우라이프,010-1111-5597
15597,지구별어린이,010-1111-5598
15598,고용노동부,010-1111-5599
15599,영남대학교 중앙도서관,010-1111-5600
15600,SH공사 집단에너지사업단,010-1111-5601
15601,IGE(세계경제연구원),010-1111-5602
15602,한국과학기술정보연구원 첨단연구망센터,010-1111-5603
15603,황소자리(황소자리 출판사),010-1111-5604
15604,행복한마음,010-1111-5605
15605,북샘터출판사,010-1111-5606
15606,정한책방,010-1111-5607
15607,특별한서재,010-1111-5608
15608,한국방송대학교출판문화원,010-1111-5609
15609,미래사cross,010-1111-5610
15610,나남출판(나남출판사),010-1111-5611
15611,나무의마음,010-1111-5612
15612,Booksgo(북스고),010-1111-5613
15613,어크로스(어크로스출판그룹),010-1111-5614
15614,굿웰스북스,010-1111-5615
15615,공감,010-1111-5616
15616,Bookslog(북스로그),010-1111-5617
15617,Bookocean(북오션),010-1111-5618
15618,사회사상연구원,010-1111-5619
15619,지와인,010-1111-5620
15620,경상남도 성별영향분석평가센터,010-1111-5621
15621,7분의언덕,010-1111-5622
15622,실험과 관찰,010-1111-5623
15623,이더레인,010-1111-5624
15624,윤성사,010-1111-5625
15625,먼빛으로,010-1111-5626
15626,우하하컴퍼니,010-1111-5627
15627,순수문학 출판부(순수문학사),010-1111-5628
15628,고어라운드,010-1111-5629
15629,책뜰,010-1111-5630
15630,Vivi2(비비투),010-1111-5631
15631,동국대학교 출판문화원,010-1111-5632
15632,사적인사과지적인수박,010-1111-5633
15633,청송재,010-1111-5634
15634,해운대문인협회,010-1111-5635
15635,체인지업북스,010-1111-5636
15636,Bao(바오),010-1111-5637
15637,디자인 문화발전소,010-1111-5638
15638,중앙일보에스,010-1111-5639
15639,사천출판사,010-1111-5640
15640,꽃피다,010-1111-5641
15641,세개의소원,010-1111-5642
15642,반달,010-1111-5643
15643,주니어 아가페,010-1111-5644
15644,보림(보림출판사),010-1111-5645
15645,살림(살림출판사),010-1111-5646
15646,아이노리,010-1111-5647
15647,봄나무,010-1111-5648
15648,마주별,010-1111-5649
15649,WB(위니더북),010-1111-5650
15650,청어람e,010-1111-5651
15651,민리,010-1111-5652
15652,봄봄출판사,010-1111-5653
15653,깊은나무,010-1111-5654
15654,피플앤북스,010-1111-5655
15655,신한출판미디어,010-1111-5656
15656,月千上廻,010-1111-5657
15657,개똥이,010-1111-5658
15658,현암주니어,010-1111-5659
15659,나무를 심는 사람들,010-1111-5660
15660,휴머니스트출판그룹,010-1111-5661
15661,생각학교,010-1111-5662
15662,M창비(미디어창비),010-1111-5663
15663,Lunchbox,010-1111-5664
15664,캠퍼스멘토,010-1111-5665
15665,초록아이,010-1111-5666
15666,글틀,010-1111-5667
15667,옐로스톤,010-1111-5668
15668,문학과 사람,010-1111-5669
15669,Citron Maccaron(시트롱 마카롱),010-1111-5670
15670,BP기술거래(비피기술거래),010-1111-5671
15671,Lik-it,010-1111-5672
15672,단꿈교육,010-1111-5673
15673,뜰밖,010-1111-5674
15674,미래사목연구소,010-1111-5675
15675,Nbook(엔북),010-1111-5676
15676,에이콘(에이콘출판주식회사),010-1111-5677
15677,예방의학사,010-1111-5678
15678,Marong(마롱),010-1111-5679
15679,부·키,010-1111-5680
15680,청송미디어,010-1111-5681
15681,앤의서재,010-1111-5682
15682,거룩한진주,010-1111-5683
15683,The Nan(더난콘텐츠그룹),010-1111-5684
15684,도반,010-1111-5685
15685,힐데와소피,010-1111-5686
15686,세인(세인출판사),010-1111-5687
15687,이곳,010-1111-5688
15688,광주광역시문인협회,010-1111-5689
15689,모노폴리,010-1111-5690
15690,보더프레스,010-1111-5691
15691,빗방울화석,010-1111-5692
15692,진달래 출판사,010-1111-5693
15693,빈티지하우스,010-1111-5694
15694,페이퍼타이거,010-1111-5695
15695,인쇄마을&J.Design,010-1111-5696
15696,FAO 한국협회,010-1111-5697
15697,굿네이버스 인터내셔날,010-1111-5698
15698,리음북스,010-1111-5699
15699,월간리뷰,010-1111-5700
15700,양철북(양철북출판사),010-1111-5701
15701,생태아이,010-1111-5702
15702,한겨레엔,010-1111-5703
15703,용감한 까치,010-1111-5704
15704,PAN n PEN(팬앤펜),010-1111-5705
15705,Cengage(센게이지러닝코리아),010-1111-5706
15706,주영사,010-1111-5707
15707,한국그린빌딩협의회,010-1111-5708
15708,法政大?出版局,010-1111-5709
15709,지식공장장,010-1111-5710
15710,JBLI(민주노총전북본부 부설 전북노동정책연구원),010-1111-5711
15711,책비,010-1111-5712
15712,정문각(JMK),010-1111-5713
15713,새마을운동중앙회,010-1111-5714
15714,신촌문화정치연구그룹,010-1111-5715
15715,韓國山岳會 安全對策委員會,010-1111-5716
15716,포커고수 출판사,010-1111-5717
15717,온북스,010-1111-5718
15718,까치(까치글방),010-1111-5719
15719,패트릭(패트릭북스),010-1111-5720
15720,Pokergosu(포커고수 출판사),010-1111-5721
15721,제일인쇄·출판 디자인 및 제작,010-1111-5722
15722,모래알,010-1111-5723
15723,대동field,010-1111-5724
15724,聖意冊房,010-1111-5725
15725,한문화(한문화멀티미디어),010-1111-5726
15726,Art Nouveau(아르누보),010-1111-5727
15727,서울싱크탱크협의체,010-1111-5728
15728,KGBC(한국그린빌딩협의회),010-1111-5729
15729,효산출판사,010-1111-5730
15730,참나마을,010-1111-5731
15731,O.N.O,010-1111-5732
15732,MGM그룹 출판사업부,010-1111-5733
15733,혜화동,010-1111-5734
15734,한국학호남진흥원,010-1111-5735
15735,하나님의 사람들,010-1111-5736
15736,11,010-1111-5737
15737,Painfree Books(페인프리북스),010-1111-5738
15738,창조경제혁신센터협의회,010-1111-5739
15739,푸른나무재단,010-1111-5740
15740,카시오페아(카시오페아 출판사),010-1111-5741
15741,탈잉,010-1111-5742
15742,국립축산과학원 축산물이용과,010-1111-5743
15743,[기상청] 정보통신기술과,010-1111-5744
15744,경상북도 경산시,010-1111-5745
15745,경기발달장애인훈련센터,010-1111-5746
15746,대한불교조계종 용문사,010-1111-5747
15747,부여군 문화재과,010-1111-5748
15748,의정부미술도서관,010-1111-5749
15749,대구광역시 중구,010-1111-5750
15750,세종학당재단,010-1111-5751
15751,Secrettok English,010-1111-5752
15752,Secrettok English(시크릿톡잉글리쉬),010-1111-5753
15753,엠엠컨설팅연구소,010-1111-5754
15754,뱅크북,010-1111-5755
15755,이은북,010-1111-5756
15756,새 빛의 소리,010-1111-5757
15757,미래교육,010-1111-5758
15758,더가능연구소,010-1111-5759
15759,디북,010-1111-5760
15760,북이십일 레드리버,010-1111-5761
15761,올레 메디,010-1111-5762
15762,오동회,010-1111-5763
15763,코리아애드컴,010-1111-5764
15764,주류성(주류성출판사),010-1111-5765
15765,성산,010-1111-5766
15766,동숭동,010-1111-5767
15767,몽스북,010-1111-5768
15768,동아연,010-1111-5769
15769,마산대학교 출판부,010-1111-5770
15770,한국민화뮤지엄,010-1111-5771
15771,심산(심산출판사),010-1111-5772
15772,Soulmark(소울마크),010-1111-5773
15773,순천도 용화동 법방,010-1111-5774
15774,세계출판사,010-1111-5775
15775,웨슬리 르네상스,010-1111-5776
15776,와이즈맵,010-1111-5777
15777,생각이음,010-1111-5778
15778,열린과학,010-1111-5779
15779,문학포털강건,010-1111-5780
15780,음의정원,010-1111-5781
15781,책나물,010-1111-5782
15782,이음아카이브,010-1111-5783
15783,한올엠앤씨,010-1111-5784
15784,Aube(오브),010-1111-5785
15785,바밀리온,010-1111-5786
15786,천주교 원주교구 북평성당,010-1111-5787
15787,文榮,010-1111-5788
15788,피터스잉글리쉬,010-1111-5789
15789,인문결미디어,010-1111-5790
15790,비천당,010-1111-5791
15791,바람?(바람꽃),010-1111-5792
15792,여의도책방,010-1111-5793
15793,디멘토,010-1111-5794
15794,한글세계,010-1111-5795
15795,플레져미디어,010-1111-5796
15796,중부대학교 정보보호학과,010-1111-5797
15797,Jeonbuk Institute(전북연구원),010-1111-5798
15798,한국CEO연구소,010-1111-5799
15799,아트케이트,010-1111-5800
15800,SE Book,010-1111-5801
15801,역사산책,010-1111-5802
15802,백제의 소리,010-1111-5803
15803,소리,010-1111-5804
15804,My Art Museum(마이아트뮤지엄),010-1111-5805
15805,흙살림,010-1111-5806
15806,대천기획,010-1111-5807
15807,한얼정신문화예술사,010-1111-5808
15808,Moran,010-1111-5809
15809,컬렉티브 커뮤니티 스튜디오525,010-1111-5810
15810,소년의서,010-1111-5811
15811,샘들출판사,010-1111-5812
15812,돋움,010-1111-5813
15813,홍익출판 미디어그룹,010-1111-5814
15814,상지출판사,010-1111-5815
15815,든든한 서재,010-1111-5816
15816,군자서원,010-1111-5817
15817,비그라운드 아키텍츠 건축사사무소,010-1111-5818
15818,제일출판,010-1111-5819
15819,KC,010-1111-5820
15820,일월일일,010-1111-5821
15821,志成文化社,010-1111-5822
15822,서귀포사름,010-1111-5823
15823,Izi(이지퍼블리싱),010-1111-5824
15824,프리뷰,010-1111-5825
15825,한뼘책방,010-1111-5826
15826,경진(경진출판),010-1111-5827
15827,마이아트뮤지엄,010-1111-5828
15828,홍익,010-1111-5829
15829,Art Gate(아트게이트),010-1111-5830
15830,아트게이트,010-1111-5831
15831,문열다,010-1111-5832
15832,사은정보존회,010-1111-5833
15833,프리버드,010-1111-5834
15834,합동신학대학원출판부,010-1111-5835
15835,동아피앤씨,010-1111-5836
15836,Maso Campus(마소캠퍼스),010-1111-5837
15837,金山書舍 明信契,010-1111-5838
15838,더블유더블유디코리아,010-1111-5839
15839,결출판사,010-1111-5840
15840,Island Pic(아일랜드픽),010-1111-5841
15841,모빌리티솔루션즈코리아,010-1111-5842
15842,무안박씨 노성파 암천정신연구소,010-1111-5843
15843,목운문화재단,010-1111-5844
15844,무근검,010-1111-5845
15845,남포교회출판부,010-1111-5846
15846,연극열전,010-1111-5847
15847,장신원,010-1111-5848
15848,구븐나무,010-1111-5849
15849,이다books(이다북스),010-1111-5850
15850,그래서음악,010-1111-5851
15851,푸른칠판,010-1111-5852
15852,모던아카이브,010-1111-5853
15853,지와수,010-1111-5854
15854,에이치링크,010-1111-5855
15855,목선재,010-1111-5856
15856,포도밭출판사,010-1111-5857
15857,씨엘웍스,010-1111-5858
15858,Icox(아이콕스),010-1111-5859
15859,완성출판사,010-1111-5860
15860,지베르니,010-1111-5861
15861,지혜로,010-1111-5862
15862,MID(엠아이디미디어),010-1111-5863
15863,은서원,010-1111-5864
15864,포르체,010-1111-5865
15865,"So, music(그래서음악)",010-1111-5866
15866,CL Works,010-1111-5867
15867,에세이아카데미,010-1111-5868
15868,흐름(흐름출판사),010-1111-5869
15869,"그래서, 음악",010-1111-5870
15870,북샤인,010-1111-5871
15871,제철소,010-1111-5872
15872,비블리아올,010-1111-5873
15873,아이씨티컴퍼니,010-1111-5874
15874,라운더바우트,010-1111-5875
15875,아이콕스,010-1111-5876
15876,마레디자인,010-1111-5877
15877,어떤책,010-1111-5878
15878,콘텐츠그룹 포레스트,010-1111-5879
15879,한꿈상담심리센터,010-1111-5880
15880,영화의정석,010-1111-5881
15881,푸른나무출판,010-1111-5882
15882,생활성서(생활성서사),010-1111-5883
15883,틈새의시간,010-1111-5884
15884,어린이작가정신,010-1111-5885
15885,라이카미,010-1111-5886
15886,Who's Got My Tail(후즈갓마이테일),010-1111-5887
15887,뜨인돌어린이(뜨인돌출판),010-1111-5888
15888,단추,010-1111-5889
15889,리잼,010-1111-5890
15890,마루비,010-1111-5891
15891,소원나무,010-1111-5892
15892,이화북스,010-1111-5893
15893,아이스쿨,010-1111-5894
15894,CMS에듀,010-1111-5895
15895,리틀씨앤톡,010-1111-5896
15896,Campus Mentor(캠퍼스멘토),010-1111-5897
15897,드림널스,010-1111-5898
15898,노란돼지,010-1111-5899
15899,나는별,010-1111-5900
15900,좋은책어린이,010-1111-5901
15901,Attibom(더아띠봄),010-1111-5902
15902,따뜻한우물,010-1111-5903
15903,여디디야출판사,010-1111-5904
15904,도담소리,010-1111-5905
